기준년,시군구,공원종류별,상세 도시공원,공원수,중복,면적
yr,signgu,park_knd,dtl_city_park,park_cnt,dpcn,ar
2017,관악구,도시공원,수변공원,4,,33.5
2017,관악구,도시공원,어린이공원,71,,87.3
2017,관악구,도시공원,체육공원,1,,4.3
2017,광진구,기타,기타,14,1,446.1
2017,광진구,도시공원,근린공원,1,,560.6
2017,광진구,도시공원,도시자연공원구역,,1,2307.1
2017,광진구,도시공원,소공원,5,,6.5
2017,광진구,도시공원,어린이공원,35,,39.0
2017,구로구,기타,기타,42,,321.9
2017,구로구,도시공원,가로공원,2,,7.3
2017,구로구,도시공원,근린공원,13,1,1079.0
2017,구로구,도시공원,도시자연공원구역,2,,1685.4
2017,구로구,도시공원,묘지공원,1,,12.8
2017,구로구,도시공원,소공원,10,,19.5
2017,구로구,도시공원,어린이공원,25,,50.0
2017,구로구,도시공원,체육공원,3,,14.6
2017,금천구,기타,기타,8,,164.0
2017,금천구,도시공원,근린공원,3,,39.2
2017,금천구,도시공원,도시자연공원구역,,1,1955.4
2017,금천구,도시공원,소공원,2,,5.2
2017,금천구,도시공원,어린이공원,41,,41.4
2017,금천구,도시공원,체육공원,1,,1.0
2017,노원구,기타,기타,52,,487.4
2017,노원구,도시공원,근린공원,25,,1535.9
2017,노원구,도시공원,도시자연공원구역,2,,12024.3
2017,노원구,도시공원,묘지공원,1,,67.1
2017,노원구,도시공원,소공원,3,,4.1
2017,노원구,도시공원,어린이공원,93,,170.0
2017,노원구,도시공원,체육공원,5,,48.8
2017,도봉구,기타,기타,28,,214.7
2017,도봉구,도시공원,근린공원,2,1,1003.6
2017,도봉구,도시공원,묘지공원,1,,49.8
2017,도봉구,도시공원,생태공원,1,,51.5
2017,도봉구,도시공원,소공원,7,,9.7
2017,도봉구,도시공원,어린이공원,40,,51.3
2017,도봉구,자연공원(국립),자연공원(국립),,1,8703.0
2017,동대문구,기타,기타,16,,242.1
2017,동대문구,도시공원,가로공원,1,,2.4
2017,동대문구,도시공원,근린공원,12,1,913.1
2017,동대문구,도시공원,소공원,24,,32.9
2017,동대문구,도시공원,어린이공원,42,,81.1
2017,동대문구,도시공원,역사공원,1,,3.9
2017,동작구,기타,기타,16,1,194.0
2017,동작구,도시공원,근린공원,10,,2866.6
2017,동작구,도시공원,문화공원,1,,1404.0
2017,동작구,도시공원,소공원,21,,20.8
2017,동작구,도시공원,어린이공원,33,,40.1
2017,동작구,도시공원,역사공원,1,,47.8
2017,동작구,도시공원,체육공원,1,,12.2
2017,마포구,기타,기타,44,,1313.2
2017,마포구,도시공원,근린공원,11,,2859.7
2017,마포구,도시공원,문화공원,1,,13.2
2017,마포구,도시공원,소공원,22,,32.6
2017,마포구,도시공원,어린이공원,54,,88.8
2017,마포구,도시공원,역사공원,1,,4.8
2017,마포구,도시공원,체육공원,9,,127.7
2017,서대문구,기타,기타,41,,20.0
2017,서대문구,도시공원,근린공원,8,,1322.2
2017,서대문구,도시공원,도시자연공원구역,1,2,3449.5
2017,서대문구,도시공원,소공원,21,,15.8
2017,서대문구,도시공원,어린이공원,45,,99.4
2017,서대문구,도시공원,체육공원,3,,11.3
2017,서대문구,자연공원(국립),자연공원(국립),,1,218.0
2017,서울대공원,도시공원,근린공원,1,,6670.0
2017,서초구,기타,기타,27,,803.4
2017,서초구,도시공원,근린공원,28,,1757.6
2017,서초구,도시공원,도시자연공원구역,6,,13026.3
2017,서초구,도시공원,문화공원,1,,127.8
2017,서초구,도시공원,소공원,8,,11.2
2017,서초구,도시공원,수변공원,1,,21.6
2017,서초구,도시공원,어린이공원,80,,135.2
2017,성동구,기타,기타,21,,1841.4
2017,성동구,도시공원,가로공원,3,,8.8
2017,성동구,도시공원,근린공원,9,1,1083.1
2017,성동구,도시공원,묘지공원,1,,2.8
2017,성동구,도시공원,소공원,16,,16.1
2017,성동구,도시공원,어린이공원,32,,55.2
2017,성동구,도시공원,체육공원,2,,94.0
2017,성북구,기타,기타,53,,58.4
2017,성북구,도시공원,근린공원,8,3,2003.2
2017,성북구,도시공원,도시자연공원구역,1,1,2276.2
2017,성북구,도시공원,소공원,22,,24.3
2017,성북구,도시공원,수변공원,1,,1.8
2017,성북구,도시공원,어린이공원,40,,103.4
2017,성북구,도시공원,체육공원,2,,6.8
2017,성북구,자연공원(국립),자연공원(국립),,1,3864.0
2017,송파구,기타,기타,14,1,2608.0
2017,송파구,도시공원,근린공원,54,,1583.6
2017,송파구,도시공원,소공원,4,,4.0
2017,송파구,도시공원,수변공원,1,,4.3
2017,송파구,도시공원,어린이공원,89,,170.4
2017,송파구,도시공원,역사공원,2,,75.4
2017,양천구,기타,기타,18,,422.6
2017,양천구,도시공원,근린공원,18,,1115.9
2017,양천구,도시공원,도시자연공원구역,,1,1003.5
2017,양천구,도시공원,소공원,10,,23.1
2017,양천구,도시공원,어린이공원,73,,126.9
2017,양천구,도시공원,체육공원,1,,217.9
2017,영등포구,기타,기타,36,,2346.5
2017,영등포구,도시공원,근린공원,13,,583.2
2017,영등포구,도시공원,소공원,43,,60.4
2017,영등포구,도시공원,어린이공원,32,,98.5
2017,영등포구,도시공원,역사공원,1,,3.0
2017,영등포구,도시공원,체육공원,1,,1.1
2017,용산구,기타,기타,37,,1012.4
2017,용산구,도시공원,가로공원,2,,3.5
2017,용산구,도시공원,근린공원,7,1,607.2
2017,용산구,도시공원,소공원,28,,41.0
2017,용산구,도시공원,어린이공원,23,,45.1
2017,용산구,도시공원,역사공원,3,,23.9
2017,용산구,도시공원,체육공원,2,,61.0
2017,은평구,기타,기타,35,,106.0
2017,은평구,도시공원,근린공원,24,1,2690.4
2017,은평구,도시공원,도시자연공원구역,2,1,3340.3
2017,은평구,도시공원,소공원,23,,41.1
2017,은평구,도시공원,어린이공원,46,,91.8
2017,은평구,도시공원,체육공원,3,,65.3
2017,은평구,자연공원(국립),자연공원(국립),,1,7663.0
2017,종로구,기타,기타,38,,123.1
2017,종로구,도시공원,근린공원,23,,2511.8
2017,종로구,도시공원,도시자연공원구역,2,1,3734.1
2017,종로구,도시공원,소공원,15,,18.7
2017,종로구,도시공원,어린이공원,27,,65.0
2017,종로구,도시공원,역사공원,2,,109.4
2017,종로구,도시공원,체육공원,3,,9.6
2017,종로구,자연공원(국립),자연공원(국립),,1,4998.0
2017,중구,기타,기타,11,,49.6
2017,중구,도시공원,근린공원,6,2,1176.7
2017,중구,도시공원,도시자연공원구역,1,,1785.1
2017,중구,도시공원,묘지공원,1,,29.7
2017,중구,도시공원,소공원,28,,25.2
2017,중구,도시공원,어린이공원,16,,33.7
2017,중구,도시공원,역사공원,4,,26.2
2017,중구,도시공원,체육공원,3,,5.8
2017,중랑구,기타,기타,37,,182.7
2017,중랑구,도시공원,근린공원,9,,1311.6
2017,중랑구,도시공원,도시자연공원구역,1,,2800.6
2017,중랑구,도시공원,문화공원,1,,832.8
2017,중랑구,도시공원,소공원,9,,18.8
2017,중랑구,도시공원,어린이공원,45,,60.0
2016,강남구,기타,기타,13,,1289.7
2016,강남구,도시공원,근린공원,59,,2580.2
2016,강남구,도시공원,도시자연공원구역,,2,2449.8
2016,강남구,도시공원,소공원,17,,28.4
2016,강남구,도시공원,수변공원,2,,14.1
2016,강남구,도시공원,어린이공원,64,,105.8
2016,강남구,도시공원,역사공원,2,,96.1
2016,강남구,도시공원,체육공원,1,,34.0
2016,강동구,기타,기타,9,,542.2
2016,강동구,도시공원,근린공원,30,,1820.4
2016,강동구,도시공원,도시자연공원구역,1,1,713.4
2016,강동구,도시공원,소공원,17,,22.3
2016,강동구,도시공원,수변공원,3,,41.5
2016,강동구,도시공원,어린이공원,62,,133.8
2016,강동구,도시공원,역사공원,1,,110.2
2016,강동구,도시공원,체육공원,1,,0.8
2016,강북구,기타,기타,19,,158.4
2016,강북구,도시공원,근린공원,3,,2049.7
2016,강북구,도시공원,도시자연공원구역,,1,129.4
2016,강북구,도시공원,소공원,13,,10.3
2016,강북구,도시공원,어린이공원,44,,76.2
2016,강북구,도시공원,체육공원,3,,14.7
2016,강북구,자연공원(국립),자연공원(국립),1,,11899.0
2016,강서구,기타,기타,12,,1084.4
2016,강서구,도시공원,근린공원,22,,3031.3
2016,강서구,도시공원,소공원,4,,3.0
2016,강서구,도시공원,어린이공원,123,,186.3
2016,강서구,도시공원,체육공원,6,,24.2
2016,관악구,기타,기타,12,,6.5
2016,관악구,도시공원,근린공원,4,2,400.5
2016,관악구,도시공원,도시자연공원구역,1,,10420.8
2016,관악구,도시공원,소공원,17,,22.8
2016,관악구,도시공원,수변공원,4,,33.5
2016,관악구,도시공원,어린이공원,71,,87.3
2016,관악구,도시공원,체육공원,1,,4.3
2016,광진구,기타,기타,14,1,446.1
2016,광진구,도시공원,근린공원,1,,560.6
2016,광진구,도시공원,도시자연공원구역,,1,2307.1
2016,광진구,도시공원,소공원,5,,6.5
2016,광진구,도시공원,어린이공원,35,,39.0
2016,구로구,기타,기타,42,,321.9
2016,구로구,도시공원,근린공원,13,1,1079.0
2016,구로구,도시공원,도시자연공원구역,2,,1685.4
2016,구로구,도시공원,소공원,10,,19.5
2016,구로구,도시공원,어린이공원,24,,47.8
2016,구로구,도시공원,체육공원,1,,3.3
2016,금천구,기타,기타,8,,164.0
2016,금천구,도시공원,근린공원,3,,39.2
2016,금천구,도시공원,도시자연공원구역,,1,1955.4
2016,금천구,도시공원,소공원,2,,5.2
2016,금천구,도시공원,어린이공원,41,,41.4
2016,노원구,기타,기타,51,,316.8
2016,노원구,도시공원,근린공원,25,,1535.9
2016,노원구,도시공원,도시자연공원구역,2,,12024.3
2016,노원구,도시공원,묘지공원,1,,67.1
2016,노원구,도시공원,소공원,3,,4.1
2016,노원구,도시공원,어린이공원,94,,171.8
2016,노원구,도시공원,체육공원,5,,48.8
2016,도봉구,기타,기타,28,,214.7
2016,도봉구,도시공원,근린공원,2,1,1003.6
2016,도봉구,도시공원,묘지공원,1,,49.8
2016,도봉구,도시공원,생태공원,1,,51.5
2016,도봉구,도시공원,소공원,7,,9.7
2016,도봉구,도시공원,어린이공원,40,,51.4
2016,도봉구,자연공원(국립),자연공원(국립),,1,8703.0
2016,동대문구,기타,기타,16,,242.1
2016,동대문구,도시공원,가로공원,1,,2.4
2016,동대문구,도시공원,근린공원,12,1,913.1
2016,동대문구,도시공원,소공원,25,,34.6
2016,동대문구,도시공원,어린이공원,42,,81.1
2016,동대문구,도시공원,역사공원,1,,3.9
2016,동작구,기타,기타,16,1,194.0
2016,동작구,도시공원,근린공원,10,,2866.5
2016,동작구,도시공원,문화공원,1,,1404.0
2016,동작구,도시공원,소공원,21,,20.8
2016,동작구,도시공원,어린이공원,33,,40.1
2016,동작구,도시공원,역사공원,1,,47.8
2016,동작구,도시공원,체육공원,1,,12.2
2016,마포구,기타,기타,44,,1313.2
2016,마포구,도시공원,근린공원,11,,2859.7
2016,마포구,도시공원,문화공원,1,,13.2
2016,마포구,도시공원,소공원,21,,31.1
2016,마포구,도시공원,어린이공원,57,,91.9
2016,마포구,도시공원,역사공원,1,,4.8
2016,마포구,도시공원,체육공원,8,,125.4
2016,서대문구,기타,기타,39,,16.9
2016,서대문구,도시공원,근린공원,8,,1322.6
2016,서대문구,도시공원,도시자연공원구역,1,2,3449.5
2016,서대문구,도시공원,소공원,21,,15.9
2016,서대문구,도시공원,어린이공원,47,,101.1
2016,서대문구,도시공원,체육공원,3,,11.3
2016,서대문구,자연공원(국립),자연공원(국립),,1,218.0
2016,서울대공원,도시공원,근린공원,1,,6670.0
2016,서초구,기타,기타,27,,803.4
2016,서초구,도시공원,근린공원,27,,1753.9
2016,서초구,도시공원,도시자연공원구역,6,,13026.3
2016,서초구,도시공원,문화공원,1,,127.8
2016,서초구,도시공원,소공원,6,,8.4
2016,서초구,도시공원,수변공원,1,,21.6
2016,서초구,도시공원,어린이공원,79,,133.0
2016,성동구,기타,기타,21,,1841.4
2016,성동구,도시공원,가로공원,3,,8.8
2016,성동구,도시공원,근린공원,9,1,1083.1
2016,성동구,도시공원,묘지공원,1,,2.8
2016,성동구,도시공원,소공원,15,,13.3
2016,성동구,도시공원,어린이공원,32,,55.2
2016,성동구,도시공원,체육공원,1,,90.4
2016,성북구,기타,기타,53,,58.4
2016,성북구,도시공원,근린공원,11,3,2059.1
2016,성북구,도시공원,도시자연공원구역,1,1,2276.2
2016,성북구,도시공원,소공원,22,,24.3
2016,성북구,도시공원,수변공원,1,,1.8
2016,성북구,도시공원,어린이공원,41,,107.3
2016,성북구,도시공원,체육공원,1,,1.9
2016,성북구,자연공원(국립),자연공원(국립),,1,3864.0
2016,송파구,기타,기타,14,1,2608.0
2016,송파구,도시공원,근린공원,53,,1567.0
2016,송파구,도시공원,소공원,4,,4.0
2016,송파구,도시공원,어린이공원,89,,170.4
2016,송파구,도시공원,역사공원,2,,75.4
2016,양천구,기타,기타,18,,422.6
2016,양천구,도시공원,근린공원,18,,1115.9
2016,양천구,도시공원,도시자연공원구역,,1,1003.5
2016,양천구,도시공원,소공원,10,,23.1
2016,양천구,도시공원,어린이공원,73,,126.9
2016,양천구,도시공원,체육공원,1,,217.9
2016,영등포구,기타,기타,36,,2346.5
2016,영등포구,도시공원,근린공원,13,,583.2
2016,영등포구,도시공원,소공원,44,,60.4
2016,영등포구,도시공원,어린이공원,34,,102.1
2016,영등포구,도시공원,역사공원,1,,3.0
2016,용산구,기타,기타,36,,1012.4
2016,용산구,도시공원,가로공원,2,,3.5
2016,용산구,도시공원,근린공원,7,1,607.2
2016,용산구,도시공원,소공원,28,,41.0
2016,용산구,도시공원,어린이공원,23,,45.1
2016,용산구,도시공원,역사공원,3,,23.9
2016,용산구,도시공원,체육공원,2,,61.0
2016,은평구,기타,기타,37,,106.7
2016,은평구,도시공원,근린공원,24,1,2690.4
2016,은평구,도시공원,도시자연공원구역,2,1,3340.3
2016,은평구,도시공원,소공원,23,,41.1
2016,은평구,도시공원,어린이공원,47,,92.8
2016,은평구,도시공원,체육공원,3,,65.3
2016,은평구,자연공원(국립),자연공원(국립),,1,7663.0
2016,종로구,기타,기타,39,,126.9
2016,종로구,도시공원,근린공원,23,,2511.8
2016,종로구,도시공원,도시자연공원구역,2,1,3734.1
2016,종로구,도시공원,소공원,13,,16.4
2016,종로구,도시공원,어린이공원,27,,65.0
2016,종로구,도시공원,역사공원,2,,109.4
2016,종로구,도시공원,체육공원,2,,5.8
2016,종로구,자연공원(국립),자연공원(국립),,1,4998.0
2016,중구,도시공원,근린공원,6,2,1176.7
2016,중구,도시공원,도시자연공원구역,1,,1785.1
2016,중구,도시공원,묘지공원,1,,29.7
2016,중구,도시공원,소공원,28,,25.2
2016,중구,도시공원,어린이공원,16,,33.7
2016,중구,도시공원,역사공원,4,,26.2
2016,중구,도시공원,체육공원,3,,5.8
2016,중랑구,기타,기타,37,,182.7
2016,중랑구,도시공원,근린공원,9,,1311.6
2016,중랑구,도시공원,도시자연공원구역,1,,2800.6
2016,중랑구,도시공원,문화공원,1,,832.8
2016,중랑구,도시공원,소공원,10,,20.0
2016,중랑구,도시공원,어린이공원,46,,64.2
2015,강남구,기타,기타,13,,1289.7
2015,강남구,도시공원,근린공원,58,,2415.3
2015,강남구,도시공원,도시자연공원구역,,2,2449.8
2015,강남구,도시공원,소공원,14,,20.1
2015,강남구,도시공원,수변공원,2,,14.1
2015,강남구,도시공원,어린이공원,64,,105.8
2015,강남구,도시공원,역사공원,2,,96.1
2015,강남구,도시공원,체육공원,1,,31.1
2015,강동구,기타,기타,9,,542.2
2015,강동구,도시공원,근린공원,30,,1820.4
2015,강동구,도시공원,도시자연공원구역,1,1,713.4
2015,강동구,도시공원,소공원,15,,20.3
2015,강동구,도시공원,수변공원,3,,41.5
2015,강동구,도시공원,어린이공원,62,,133.8
2015,강동구,도시공원,역사공원,1,,110.2
2015,강동구,도시공원,체육공원,1,,0.8
2015,강북구,기타,기타,19,,158.4
