대여소_번호,대여소_ID,대여소명,자치구,Capa,일평균_순유입량,순유입량_표준편차,n_days,t_statistic,p_value_two_sided,net_flow_group,반납_우세_비율(%),대여_우세_비율(%),매핑상태
1367,ST-1459,길음문화복합미디어센터,성북구,10,2.24,15.28,304,2.556003568987202,0.01107601909849256,+_순유입/과적,48.99,43.24,매핑완료
2009,ST-726,보라매역 8번출구,동작구,10,2.23,18.25,304,2.1304864973360442,0.03393666135326066,+_순유입/과적,53.38,39.86,매핑완료
4460,ST-2576,올림픽훼미리아파트 112동 앞,송파구,8,2.22,17.14,304,2.258286033759696,0.02463893263014384,+_순유입/과적,55.07,39.86,매핑완료
4641,ST-3138,아메리칸센터,용산구,10,2.22,11.14,304,3.47459808066797,0.0005862735929889693,+_순유입/과적,50.0,33.11,매핑완료
4840,ST-3035,서울시 북부병원 앞,중랑구,7,2.22,10.95,304,3.534887910378191,0.00047165195820775843,+_순유입/과적,53.38,38.18,매핑완료
2524,ST-1909,반포쇼핑타운 8동 앞,서초구,15,2.21,14.5,304,2.65742528695859,0.008291606882386827,+_순유입/과적,52.7,40.88,매핑완료
120,ST-22,신수동 사거리,마포구,5,2.2,12.38,304,3.0984095883003175,0.0021280723459184132,+_순유입/과적,56.08,35.14,매핑완료
385,ST-336,종각역 5번출구,종로구,10,2.2,16.69,304,2.2982810487212664,0.022226563042158382,+_순유입/과적,49.66,40.2,매핑완료
3007,ST-2165,MBC 앞,마포구,10,2.2,16.3,304,2.3532705952857627,0.019247934073846056,+_순유입/과적,51.69,36.15,매핑완료
1526,ST-1100,강북종합시장 앞,강북구,8,2.19,14.65,304,2.606413293202478,0.0096019127542456,+_순유입/과적,50.34,40.2,매핑완료
2065,ST-1356,서울시여성가족재단,동작구,10,2.19,10.37,304,3.682155713154899,0.00027376131880545146,+_순유입/과적,52.36,33.45,매핑완료
4273,ST-3114,홍연2교 사거리,서대문구,7,2.19,14.32,304,2.6664772866910824,0.00807666074980387,+_순유입/과적,54.73,36.82,매핑완료
832,ST-1339,이촌1동 주민센터 뒤,용산구,20,2.15,17.8,304,2.105984882834258,0.036028086954925154,+_순유입/과적,49.32,43.92,매핑완료
1510,ST-860,번동주공5단지 관리사무소 앞,강북구,10,2.15,10.88,304,3.445453209048694,0.00065058553617478,+_순유입/과적,52.03,36.49,매핑완료
2229,ST-759,로고스교회 맞은 편,서초구,10,2.15,11.69,304,3.2067177856672195,0.001486098821747324,+_순유입/과적,52.03,38.85,매핑완료
3703,ST-2458,삼양입구삼거리,강북구,10,2.13,10.09,304,3.6806559959332548,0.00027530680638886016,+_순유입/과적,53.04,33.78,매핑완료
4517,ST-2767,성보하이드로빌딩,양천구,10,2.11,18.35,304,2.00485597185195,0.04586775712946864,+_순유입/과적,50.34,44.26,매핑완료
2431,ST-1897,대치역 7번출구,강남구,10,2.1,18.37,304,1.9931818794633456,0.047138045217749225,+_순유입/과적,50.0,45.27,매핑완료
4134,ST-3206,제기동 현대아파트 앞,동대문구,10,2.1,12.18,304,3.0061372024418445,0.0028672492636381457,+_순유입/과적,43.58,43.58,매핑완료
3675,ST-2745,강동리버스트8단지,강동구,20,2.08,14.36,304,2.5254901957004465,0.012063516006405326,+_순유입/과적,51.69,39.53,매핑완료
4555,ST-2808,대림우성2차아파트,영등포구,10,2.05,13.45,304,2.6574699878835335,0.008290532909961562,+_순유입/과적,52.36,39.86,매핑완료
3610,ST-2675,윗반마을 입구,강남구,10,2.02,7.3,304,4.824644310110774,2.225708154098059e-06,+_순유입/과적,48.65,33.78,매핑완료
2252,ST-890,잔디마을 마을버스 정류장,서초구,25,2.0,14.65,304,2.3802861125136787,0.017917470666706868,+_순유입/과적,57.43,32.43,매핑완료
4653,ST-2470,불광역 9번 출구 맞은편,은평구,10,1.99,15.31,304,2.2662857995155954,0.024138941950643616,+_순유입/과적,47.64,39.19,매핑완료
3988,ST-3236,엘아르베뉴 102동 앞,금천구,5,1.97,15.35,304,2.237662780136841,0.02596968841593295,+_순유입/과적,52.36,41.22,매핑완료
3005,ST-2163,마포구청 청사내,마포구,10,1.96,6.91,304,4.9455524916583045,1.2602883292155472e-06,+_순유입/과적,44.93,25.68,매핑완료
1571,ST-2401,북서울 꿈의 숲 입구,강북구,10,1.93,13.56,304,2.4816150327532447,0.013620872780400663,+_순유입/과적,54.05,37.84,매핑완료
1820,ST-628,신한은행 시흥대로금융센터지점,금천구,10,1.92,9.5,304,3.523825672251829,0.0004909696980894682,+_순유입/과적,48.65,34.8,매핑완료
4401,ST-3393,뚝섬유수지 공영주차장,성동구,10,1.92,15.74,304,2.1268325213718153,0.034241783589476465,+_순유입/과적,50.7,40.85,매핑완료
443,ST-1769,호암아트홀,중구,9,1.9,8.06,304,4.110128036092942,5.096019825703748e-05,+_순유입/과적,42.91,29.39,매핑완료
135,ST-37,명물길 원형무대 앞,서대문구,10,1.89,9.61,304,3.4290609795179496,0.0006895959373614508,+_순유입/과적,51.69,36.82,매핑완료
337,ST-153,창경궁 입구,종로구,5,1.89,10.94,304,3.0121824509293873,0.002812404230723255,+_순유입/과적,46.96,39.19,매핑완료
3922,ST-3067,서울남부교정시설 앞,구로구,16,1.88,11.88,304,2.759168354833827,0.00614743059572552,+_순유입/과적,54.05,34.46,매핑완료
4264,ST-3033,홍남교 버스정류장,서대문구,5,1.87,14.74,304,2.211978568363924,0.027713979970961648,+_순유입/과적,50.0,41.89,매핑완료
1768,ST-2113,신동아타워 버스정류소,도봉구,8,1.86,13.65,304,2.37583942417162,0.0181307341087766,+_순유입/과적,50.68,41.55,매핑완료
2034,ST-924,사당역 7번출구쪽,동작구,20,1.86,12.45,304,2.604835995176114,0.009645232386379023,+_순유입/과적,52.03,37.16,매핑완료
5100,ST-3263,강서도로사업소,강서구,2,1.84,8.9,304,3.604662497130265,0.0003653033462084522,+_순유입/과적,48.99,34.46,매핑완료
5311,ST-3116,주공601동 상가 노원지하보도 앞,노원구,5,1.84,13.07,304,2.4545903767757733,0.014666668269179757,+_순유입/과적,51.69,39.19,매핑완료
1007,ST-491,암사동 선사유적지,강동구,14,1.8,8.06,304,3.893805507877525,0.0001214338240923247,+_순유입/과적,46.28,29.73,매핑완료
4815,ST-2795,중랑데시앙플렉스 앞,중랑구,8,1.8,11.15,304,2.814715012869314,0.005201697156959867,+_순유입/과적,53.38,37.16,매핑완료
1445,ST-1096,용마지구대 A,중랑구,10,1.79,7.64,304,4.085041418292046,5.6467811686561016e-05,+_순유입/과적,40.2,29.39,매핑완료
2903,ST-2069,월계초안아파트 1단지,노원구,10,1.79,12.75,304,2.4478208969216646,0.01493952539219233,+_순유입/과적,46.28,41.55,매핑완료
4797,ST-2845,KG타워 앞,중구,13,1.77,12.18,304,2.5337442134866976,0.011788937014369673,+_순유입/과적,45.27,44.26,매핑완료
4493,ST-2600,마천사거리 2,송파구,10,1.76,12.41,304,2.4727355811866514,0.01395694530185283,+_순유입/과적,47.3,41.22,매핑완료
1539,ST-1389,4.19민주묘지역,강북구,10,1.75,12.77,304,2.3893729526064775,0.017488522117576066,+_순유입/과적,50.0,36.49,매핑완료
4642,ST-3159,용산더프라임아파트 101동 앞,용산구,10,1.75,11.94,304,2.5554683923605293,0.011092697706360755,+_순유입/과적,47.64,40.2,매핑완료
2807,ST-1947,항동지구 1단지 105동 앞,구로구,10,1.74,8.84,304,3.431893285864603,0.0006827030805309657,+_순유입/과적,52.7,34.12,매핑완료
3682,ST-2750,길동 동호빌딩,강동구,10,1.73,12.13,304,2.486692554765166,0.013431942731896596,+_순유입/과적,49.66,40.54,매핑완료
4274,ST-3140,신촌 파랑고래 입구,서대문구,10,1.72,11.69,304,2.5653742285337757,0.010787591289503148,+_순유입/과적,51.69,41.22,매핑완료
4016,ST-2754,노원 마들스타디움,노원구,10,1.68,14.34,304,2.0426639400692697,0.04195091325713408,+_순유입/과적,49.66,39.86,매핑완료
938,ST-1024,금암 문화공원,은평구,10,1.66,8.18,304,3.5382749370550215,0.0004658812537044681,+_순유입/과적,51.35,30.74,매핑완료
1850,ST-1277,코오롱테크노밸리,금천구,10,1.66,12.27,304,2.358849958036681,0.0189662602943753,+_순유입/과적,47.3,35.81,매핑완료
467,ST-1773,한국은행,중구,11,1.65,12.81,304,2.245802734376928,0.02543716010743964,+_순유입/과적,50.34,35.47,매핑완료
959,ST-1480,구파발10단지 인근,은평구,10,1.65,12.38,304,2.323807191225238,0.020797147567870048,+_순유입/과적,46.96,42.23,매핑완료
1855,ST-1536,성지아파트 옆 도로변,금천구,10,1.63,6.2,304,4.583874372884708,6.6823920172620744e-06,+_순유입/과적,51.01,27.36,매핑완료
902,ST-450,진관동 은빛초등학교,은평구,10,1.61,12.36,304,2.271141520744494,0.023839787101046856,+_순유입/과적,50.34,36.82,매핑완료
2517,ST-1902,서초그랑자이 앞,서초구,20,1.6,13.11,304,2.1279140532921677,0.03415122663281333,+_순유입/과적,48.99,42.23,매핑완료
3611,ST-2676,방죽마을 입구,강남구,16,1.58,13.1,304,2.1029191849753484,0.03629738744136829,+_순유입/과적,49.32,37.84,매핑완료
4935,ST-3302,도곡삼성래미안,강남구,8,1.53,11.38,304,2.34415303466335,0.01971614515594889,+_순유입/과적,51.35,41.22,매핑완료
2310,ST-794,청담동 맥도날드 옆(위치),강남구,10,1.49,9.19,304,2.826881142927358,0.005013071347018248,+_순유입/과적,51.35,34.46,매핑완료
3902,ST-2462,항동지구5단지 501동 앞,구로구,16,1.48,8.46,304,3.0501987879149866,0.0024889986536472996,+_순유입/과적,48.99,34.12,매핑완료
5331,ST-3282,공릉동 풍림아파트 112동 앞,노원구,5,1.48,11.48,304,2.247794577156863,0.025308305940655047,+_순유입/과적,52.36,34.12,매핑완료
382,ST-197,약수역 10번출구 앞,중구,7,1.46,9.01,304,2.8253018679553317,0.005037200580197386,+_순유입/과적,51.35,35.81,매핑완료
2305,ST-790,MCM 본사 직영점 앞,강남구,6,1.45,12.36,304,2.045438015577339,0.041675076291344024,+_순유입/과적,48.65,39.53,매핑완료
4908,ST-3096,SB타워 앞,강남구,5,1.45,10.2,304,2.478589595346658,0.013734564900251706,+_순유입/과적,48.31,35.47,매핑완료
1463,ST-2284,중랑구민회관,중랑구,10,1.44,9.79,304,2.564582013768568,0.010811713287155245,+_순유입/과적,52.7,36.49,매핑완료
140,ST-41,이화여대 후문,서대문구,22,1.41,11.5,304,2.1377556557886432,0.03333659739728395,+_순유입/과적,46.62,41.89,매핑완료
4211,ST-2534,시석빌딩 앞,마포구,8,1.41,12.42,304,1.9794033849894848,0.04867545735762519,+_순유입/과적,53.04,42.23,매핑완료
2139,ST-951,서울신성초등학교,관악구,10,1.37,10.94,304,2.1834338400916726,0.02977080827870138,+_순유입/과적,49.32,37.84,매핑완료
6055,ST-3255,한국경제,중구,8,1.32,11.36,304,2.025967114603412,0.043644144902696524,+_순유입/과적,48.99,39.53,매핑완료
4178,ST-3065,이수성결교회 옆,동작구,10,1.28,6.46,304,3.4547310512272835,0.0006294300806598556,+_순유입/과적,48.31,27.36,매핑완료
1477,ST-2298,면목삼익아파트 앞,중랑구,10,1.26,7.78,304,2.823759726920951,0.005060864237354674,+_순유입/과적,41.1,34.59,매핑완료
2223,ST-754,방배래미안 정문 앞,서초구,15,1.17,9.0,304,2.2666274506411503,0.024117786792013082,+_순유입/과적,47.3,37.16,매핑완료
3649,ST-2927,구룡역 5번 출구,강남구,6,1.17,8.4,304,2.4285294114012324,0.01574191603632706,+_순유입/과적,44.59,35.14,매핑완료
937,ST-1023,상림마을 롯데캐슬2단지 옆,은평구,10,1.16,5.36,304,3.773375204856105,0.0001937144414997734,+_순유입/과적,44.59,29.39,매핑완료
4581,ST-2645,국회소통관,영등포구,12,1.15,5.76,304,3.481065128522066,0.000572833573547793,+_순유입/과적,44.93,25.34,매핑완료
3539,ST-1686,서원마을,강동구,10,0.81,6.2,304,2.277876222108352,0.023430222708484837,+_순유입/과적,45.27,34.12,매핑완료
1969,ST-1231,궁동생태공원,구로구,10,0.78,6.55,304,2.076299954785787,0.03870903148044435,+_순유입/과적,40.88,38.85,매핑완료
